DATA_RILEVAZIONE,CODICE_PRODOTTO,NOME_PRODOTTO,PREZZO,ACCISA,IVA,NETTO,VARIAZIONE
2016-12-05,3,Gasolio riscaldamento,"1.166,57","403,21","210,37","552,99","22,8"
2016-12-05,6,O.C. fluido BTZ,"768,68","166,84","69,88","531,96","26,43"
2016-12-05,8,O.C. denso BTZ,"383,39","31,39",0,352,"19,36"
2016-12-12,1,Benzina,"1.499,34","728,4","270,37","500,57","20,74"
2016-12-12,2,Gasolio auto,"1.350,05","617,4","243,45","489,2","17,38"
2016-12-12,5,GPL,"585,14","147,27","105,52","332,35","0,68"
2016-12-12,3,Gasolio riscaldamento,"1.172,57","403,21","211,45","557,91",6
2016-12-12,6,O.C. fluido BTZ,"745,02","166,84","67,73","510,45","-23,66"
2016-12-12,8,O.C. denso BTZ,"380,5","31,39",0,"349,11","-2,89"
2016-12-19,1,Benzina,"1.508,88","728,4","272,09","508,39","9,54"
2016-12-19,2,Gasolio auto,"1.369,06","617,4","246,88","504,78","19,01"
2016-12-19,5,GPL,"585,44","147,27","105,57","332,6","0,3"
2016-12-19,3,Gasolio riscaldamento,"1.189,01","403,21","214,41","571,39","16,44"
2016-12-19,6,O.C. fluido BTZ,"779,73","166,84","70,88","542,01","34,71"
2016-12-19,8,O.C. denso BTZ,"402,97","31,39",0,"371,58","22,47"
2017-01-02,1,Benzina,"1.535,52","728,4","276,9","530,22","26,64"
2017-01-02,2,Gasolio auto,"1.391,9","617,4",251,"523,5","22,84"
2017-01-02,5,GPL,"586,32","147,27","105,73","333,32","0,88"
2017-01-02,3,Gasolio riscaldamento,"1.208,16","403,21","217,86","587,09","19,15"
2017-01-02,6,O.C. fluido BTZ,"780,88","166,84","70,99","543,05","1,15"
2017-01-02,8,O.C. denso BTZ,"417,7","31,39",0,"386,31","14,73"
2017-01-09,1,Benzina,"1.550,03","728,4","279,51","542,12","14,51"
2017-01-09,2,Gasolio auto,"1.404,9","617,4","253,34","534,16",13
2017-01-09,5,GPL,"599,99","147,27","108,19","344,53","13,67"
2017-01-09,3,Gasolio riscaldamento,"1.208,87","403,21","217,99","587,67","0,71"
2017-01-09,6,O.C. fluido BTZ,"806,79","166,84","73,34","566,61","25,91"
2017-01-09,8,O.C. denso BTZ,"431,19","31,39",0,"399,8","13,49"
2017-01-16,1,Benzina,"1.547,49","728,4","279,06","540,03","-2,54"
2017-01-16,2,Gasolio auto,"1.400,12","617,4","252,48","530,24","-4,78"
2017-01-16,5,GPL,"608,86","147,27","109,79","351,8","8,87"
2017-01-16,3,Gasolio riscaldamento,"1.207,67","403,21","217,78","586,68","-1,2"
2017-01-16,6,O.C. fluido BTZ,"805,71","166,84","73,25","565,62","-1,08"
2017-01-16,8,O.C. denso BTZ,"419,07","31,39",0,"387,68","-12,12"
2017-01-23,1,Benzina,"1.544,75","728,4","278,56","537,79","-2,74"
2017-01-23,2,Gasolio auto,"1.397,33","617,4","251,98","527,95","-2,79"
2017-01-23,5,GPL,"612,12","147,27","110,38","354,47","3,26"
2017-01-23,3,Gasolio riscaldamento,"1.190,6","403,21","214,7","572,69","-17,07"
2017-01-23,6,O.C. fluido BTZ,"778,55","166,84","70,78","540,93","-27,16"
2017-01-23,8,O.C. denso BTZ,"407,05","31,39",0,"375,66","-12,02"
2017-01-30,1,Benzina,"1.543,74","728,4","278,38","536,96","-1,01"
2017-01-30,2,Gasolio auto,"1.395,46","617,4","251,64","526,42","-1,87"
2017-01-30,5,GPL,"613,51","147,27","110,63","355,61","1,39"
2017-01-30,3,Gasolio riscaldamento,"1.208,23","403,21","217,88","587,14","17,63"
2017-01-30,6,O.C. fluido BTZ,"782,36","166,84","71,12","544,4","3,81"
2017-01-30,8,O.C. denso BTZ,"412,16","31,39",0,"380,77","5,11"
2017-02-06,1,Benzina,1.546,"728,4","278,79","538,81","2,26"
2017-02-06,2,Gasolio auto,"1.397,6","617,4","252,03","528,17","2,14"
2017-02-06,5,GPL,"623,29","147,27","112,4","363,62","9,78"
2017-02-06,3,Gasolio riscaldamento,"1.208,6","403,21","217,94","587,45","0,37"
2017-02-06,6,O.C. fluido BTZ,"799,29","166,84","72,66","559,79","16,93"
2017-02-06,8,O.C. denso BTZ,"407,83","31,39",0,"376,44","-4,33"
2017-02-13,1,Benzina,"1.549,55","728,4","279,43","541,72","3,55"
2017-02-13,2,Gasolio auto,"1.399,97","617,4","252,45","530,12","2,37"
2017-02-13,5,GPL,"634,98","147,27","114,5","373,21","11,69"
2017-02-13,3,Gasolio riscaldamento,"1.211,27","403,21","218,43","589,63","2,67"
2017-02-13,6,O.C. fluido BTZ,"796,15","166,84","72,38","556,93","-3,14"
2017-02-13,8,O.C. denso BTZ,"405,52","31,39",0,"374,13","-2,31"
2017-02-20,1,Benzina,"1.555,14","728,4","280,44","546,3","5,59"
2017-02-20,2,Gasolio auto,"1.402,69","617,4","252,94","532,35","2,72"
2017-02-20,5,GPL,"640,27","147,27","115,46","377,54","5,29"
2017-02-20,3,Gasolio riscaldamento,"1.208,2","403,21","217,87","587,12","-3,07"
2017-02-20,6,O.C. fluido BTZ,"794,38","166,84","72,22","555,32","-1,77"
2017-02-20,8,O.C. denso BTZ,"398,24","31,39",0,"366,85","-7,28"
2017-02-27,1,Benzina,"1.555,24","728,4","280,45","546,39","0,1"
2017-02-27,2,Gasolio auto,1.403,"617,4",253,"532,6","0,31"
2017-02-27,5,GPL,"641,8","147,27","115,73","378,8","1,53"
2017-02-27,3,Gasolio riscaldamento,"1.217,38","403,21","219,53","594,64","9,18"
2017-02-27,6,O.C. fluido BTZ,"801,64","166,84","72,88","561,92","7,26"
2017-02-27,8,O.C. denso BTZ,"403,48","31,39",0,"372,09","5,24"
2017-03-06,1,Benzina,"1.555,19","728,4","280,44","546,35","-0,05"
2017-03-06,2,Gasolio auto,"1.403,59","617,4","253,11","533,08","0,59"
2017-03-06,5,GPL,"639,27","147,27","115,28","376,72","-2,53"
2017-03-06,3,Gasolio riscaldamento,"1.208,56","403,21","217,94","587,41","-8,82"
2017-03-06,6,O.C. fluido BTZ,"795,94","166,84","72,36","556,74","-5,7"
2017-03-06,8,O.C. denso BTZ,"398,56","31,39",0,"367,17","-4,92"
2017-03-13,1,Benzina,"1.548,9","728,4","279,31","541,19","-6,29"
2017-03-13,2,Gasolio auto,1.402,"617,4","252,82","531,78","-1,59"
2017-03-13,5,GPL,"640,11","147,27","115,43","377,41","0,84"
2017-03-13,3,Gasolio riscaldamento,"1.191,35","403,21","214,83","573,31","-17,21"
2017-03-13,6,O.C. fluido BTZ,"782,95","166,84","71,18","544,93","-12,99"
2017-03-13,8,O.C. denso BTZ,"385,06","31,39",0,"353,67","-13,5"
2017-03-20,1,Benzina,"1.539,01","728,4","277,53","533,08","-9,89"
2017-03-20,2,Gasolio auto,"1.393,57","617,4","251,3","524,87","-8,43"
2017-03-20,5,GPL,"639,89","147,27","115,39","377,23","-0,22"
2017-03-20,3,Gasolio riscaldamento,"1.177,22","403,21","212,29","561,72","-14,13"
2017-03-20,6,O.C. fluido BTZ,"776,39","166,84","70,58","538,97","-6,56"
2017-03-20,8,O.C. denso BTZ,"375,34","31,39",0,"343,95","-9,72"
2017-03-27,1,Benzina,"1.532,13","728,4","276,29","527,44","-6,88"
2017-03-27,2,Gasolio auto,"1.387,31","617,4","250,17","519,74","-6,26"
2017-03-27,5,GPL,"639,69","147,27","115,35","377,07","-0,2"
2017-03-27,3,Gasolio riscaldamento,"1.166,37","403,21","210,33","552,83","-10,85"
2017-03-27,6,O.C. fluido BTZ,"770,76","166,84","70,07","533,85","-5,63"
2017-03-27,8,O.C. denso BTZ,"366,99","31,39",0,"335,6","-8,35"
2017-04-03,1,Benzina,"1.527,07","728,4","275,37","523,3","-5,06"
2017-04-03,2,Gasolio auto,1.383,"617,4","249,39","516,21","-4,31"
2017-04-03,5,GPL,"637,12","147,27","114,89","374,96","-2,57"
2017-04-03,3,Gasolio riscaldamento,"1.175,92","403,21","212,05","560,66","9,55"
2017-04-03,6,O.C. fluido BTZ,772,"166,84","70,18","534,98","1,24"
2017-04-03,8,O.C. denso BTZ,"384,62","31,39",0,"353,23","17,63"
2017-04-10,1,Benzina,"1.538,09","728,4","277,36","532,33","11,02"
2017-04-10,2,Gasolio auto,"1.392,61","617,4","251,13","524,08","9,61"
2017-04-10,5,GPL,"628,7","147,27","113,37","368,06","-8,42"
2017-04-10,3,Gasolio riscaldamento,"1.184,89","403,21","213,67","568,01","8,97"
2017-04-10,6,O.C. fluido BTZ,"779,5","166,84","70,86","541,8","7,5"
2017-04-10,8,O.C. denso BTZ,"400,92","31,39",0,"369,53","16,3"
2017-04-24,1,Benzina,"1.559,28","728,4","281,18","549,7","21,19"
2017-04-24,2,Gasolio auto,"1.410,49","617,4","254,35","538,74","17,88"
2017-04-24,5,GPL,"625,52","147,27","112,8","365,45","-3,18"
2017-04-24,3,Gasolio riscaldamento,"1.178,1","403,21","212,44","562,45","-6,79"
2017-04-24,6,O.C. fluido BTZ,"778,24","166,84","70,75","540,65","-1,26"
2017-04-24,8,O.C. denso BTZ,"384,94","31,39",0,"353,55","-15,98"
2017-05-01,1,Benzina,"1.555,83","728,4","280,56","546,87","-3,45"
2017-05-01,2,Gasolio auto,"1.405,52","617,4","253,45","534,67","-4,97"
2017-05-01,5,GPL,"625,6","147,27","112,81","365,52","0,08"
2017-05-01,3,Gasolio riscaldamento,"1.146,53","403,21","206,75","536,57","-31,57"
2017-05-01,6,O.C. fluido BTZ,"760,76","166,84","69,16","524,76","-17,48"
2017-05-01,8,O.C. denso BTZ,"375,96","31,39",0,"344,57","-8,98"
2017-05-08,1,Benzina,"1.539,66","728,4","277,64","533,62","-16,17"
2017-05-08,2,Gasolio auto,"1.391,7","617,4","250,96","523,34","-13,82"
2017-05-08,5,GPL,"622,53","147,27","112,26",363,"-3,07"
2017-05-08,3,Gasolio riscaldamento,"1.144,72","403,21","206,42","535,09","-1,81"
2017-05-08,6,O.C. fluido BTZ,"762,72","166,84","69,34","526,54","1,96"
2017-05-08,8,O.C. denso BTZ,"369,97","31,39",0,"338,58","-5,99"
2017-05-15,1,Benzina,"1.529,24","728,4","275,76","525,08","-10,42"
2017-05-15,2,Gasolio auto,"1.378,8","617,4","248,64","512,76","-12,9"
2017-05-15,5,GPL,"617,78","147,27","111,4","359,11","-4,75"
2017-05-15,3,Gasolio riscaldamento,"1.152,05","403,21","207,75","541,09","7,33"
2017-05-15,6,O.C. fluido BTZ,"776,47","166,84","70,59","539,04","13,75"
2017-05-15,8,O.C. denso BTZ,"379,37","31,39",0,"347,98","9,4"
2017-05-22,1,Benzina,"1.525,19","728,4","275,03","521,76","-4,05"
2017-05-22,2,Gasolio auto,1.376,"617,4","248,13","510,47","-2,8"
2017-05-22,5,GPL,"616,58","147,27","111,19","358,12","-1,2"
2017-05-22,3,Gasolio riscaldamento,"1.156,48","403,21","208,55","544,72","4,43"
2017-05-22,6,O.C. fluido BTZ,"778,04","166,84","70,73","540,47","1,57"
2017-05-22,8,O.C. denso BTZ,"381,54","31,39",0,"350,15","2,17"
2017-05-29,1,Benzina,"1.523,83","728,4","274,79","520,64","-1,36"
2017-05-29,2,Gasolio auto,"1.375,87","617,4","248,11","510,36","-0,13"
2017-05-29,5,GPL,"616,3","147,27","111,14","357,89","-0,28"
2017-05-29,3,Gasolio riscaldamento,"1.158,46","403,21","208,9","546,35","1,98"
2017-05-29,6,O.C. fluido BTZ,"776,66","166,84","70,61","539,21","-1,38"
2017-05-29,8,O.C. denso BTZ,"382,4","31,39",0,"351,01","0,86"
2017-06-05,1,Benzina,"1.519,38","728,4","273,99","516,99","-4,45"
2017-06-05,2,Gasolio auto,"1.370,7","617,4","247,18","506,12","-5,17"
2017-06-05,5,GPL,"615,18","147,27","110,93","356,98","-1,12"
2017-06-05,3,Gasolio riscaldamento,"1.142,91","403,21","206,1","533,6","-15,55"
2017-06-05,6,O.C. fluido BTZ,"756,9","166,84","68,81","521,25","-19,76"
2017-06-05,8,O.C. denso BTZ,"371,57","31,39",0,"340,18","-10,83"
2017-06-12,1,Benzina,"1.511,93","728,4","272,64","510,89","-7,45"
2017-06-12,2,Gasolio auto,"1.361,25","617,4","245,47","498,38","-9,45"
2017-06-12,5,GPL,"616,01","147,27","111,08","357,66","0,83"
2017-06-12,3,Gasolio riscaldamento,"1.099,88","403,21","198,34","498,33","-43,03"
2017-06-12,6,O.C. fluido BTZ,"714,74","166,84","64,98","482,92","-42,16"
2017-06-12,8,O.C. denso BTZ,"363,62","31,39",0,"332,23","-7,95"
2017-06-19,1,Benzina,"1.502,93","728,4","271,02","503,51",-9
2017-06-19,2,Gasolio auto,"1.352,91","617,4","243,97","491,54","-8,34"
2017-06-19,5,GPL,"618,01","147,27","111,44","359,3",2
2017-06-19,3,Gasolio riscaldamento,"1.107,36","403,21","199,69","504,46","7,48"
2017-06-19,6,O.C. fluido BTZ,"756,26","166,84","68,75","520,67","41,52"
2017-06-19,8,O.C. denso BTZ,"351,31","31,39",0,"319,92","-12,31"
2017-06-26,1,Benzina,"1.490,26","728,4","268,74","493,12","-12,67"
2017-06-26,2,Gasolio auto,"1.341,64","617,4","241,94","482,3","-11,27"
2017-06-26,5,GPL,"616,47","147,27","111,17","358,03","-1,54"
2017-06-26,3,Gasolio riscaldamento,"1.110,56","403,21","200,26","507,09","3,2"
2017-06-26,6,O.C. fluido BTZ,"742,57","166,84","67,51","508,22","-13,69"
2017-06-26,8,O.C. denso BTZ,"346,49","31,39",0,"315,1","-4,82"
2017-07-03,1,Benzina,"1.488,99","728,4","268,51","492,08","-1,27"
2017-07-03,2,Gasolio auto,"1.337,33","617,4","241,16","478,77","-4,31"
2017-07-03,5,GPL,"618,18","147,27","111,48","359,43","1,71"
2017-07-03,3,Gasolio riscaldamento,"1.113,94","403,21","200,87","509,86","3,38"
2017-07-03,6,O.C. fluido BTZ,"755,36","166,84","68,67","519,85","12,79"
2017-07-03,8,O.C. denso BTZ,"352,79","31,39",0,"321,4","6,3"
2017-07-10,1,Benzina,"1.490,68","728,4","268,81","493,47","1,69"
2017-07-10,2,Gasolio auto,"1.338,42","617,4","241,35","479,67","1,09"
2017-07-10,5,GPL,"614,67","147,27","110,84","356,56","-3,51"
2017-07-10,3,Gasolio riscaldamento,"1.120,15","403,21","201,99","514,95","6,21"
2017-07-10,6,O.C. fluido BTZ,"732,75","166,84","66,61","499,3","-22,61"
2017-07-10,8,O.C. denso BTZ,"347,73","31,39",0,"316,34","-5,06"
2017-07-17,1,Benzina,"1.487,33","728,4","268,21","490,72","-3,35"
2017-07-17,2,Gasolio auto,"1.334,72","617,4","240,69","476,63","-3,7"
2017-07-17,5,GPL,"612,88","147,27","110,52","355,09","-1,79"
2017-07-17,3,Gasolio riscaldamento,"1.118,3","403,21","201,66","513,43","-1,85"
2017-07-17,6,O.C. fluido BTZ,"741,88","166,84","67,44","507,6","9,13"
2017-07-17,8,O.C. denso BTZ,"347,07","31,39",0,"315,68","-0,66"
2017-07-24,1,Benzina,"1.489,83","728,4","268,66","492,77","2,5"
2017-07-24,2,Gasolio auto,"1.336,86","617,4","241,07","478,39","2,14"
2017-07-24,5,GPL,"612,03","147,27","110,37","354,39","-0,85"
2017-07-24,3,Gasolio riscaldamento,"1.126,63","403,21","203,16","520,26","8,33"
2017-07-24,6,O.C. fluido BTZ,"755,3","166,84","68,66","519,8","13,42"
2017-07-24,8,O.C. denso BTZ,"355,72","31,39",0,"324,33","8,65"
2017-07-31,1,Benzina,"1.494,19","728,4","269,44","496,35","4,36"
2017-07-31,2,Gasolio auto,"1.341,45","617,4","241,9","482,15","4,59"
2017-07-31,5,GPL,"612,45","147,27","110,44","354,74","0,42"
2017-07-31,3,Gasolio riscaldamento,"1.132,31","403,21","204,19","524,91","5,68"
2017-07-31,6,O.C. fluido BTZ,"755,92","166,84","68,72","520,36","0,62"
2017-07-31,8,O.C. denso BTZ,"358,38","31,39",0,"326,99","2,66"
2017-08-07,1,Benzina,"1.497,19","728,4","269,99","498,8",3
2017-08-07,2,Gasolio auto,"1.351,86","617,4","243,78","490,68","10,41"
2017-08-07,5,GPL,"614,78","147,27","110,86","356,65","2,33"
2017-08-07,3,Gasolio riscaldamento,"1.129,67","403,21","203,71","522,75","-2,64"
2017-08-07,6,O.C. fluido BTZ,"754,25","166,84","68,57","518,84","-1,67"
2017-08-07,8,O.C. denso BTZ,"353,33","31,39",0,"321,94","-5,05"
2017-08-14,1,Benzina,"1.498,51","728,4","270,22","499,89","1,32"
2017-08-14,2,Gasolio auto,"1.353,75","617,4","244,12","492,23","1,89"
2017-08-14,5,GPL,"618,09","147,27","111,46","359,36","3,31"
2017-08-14,3,Gasolio riscaldamento,"1.124,7","403,21","202,81","518,68","-4,97"
2017-08-14,6,O.C. fluido BTZ,"755,75","166,84","68,7","520,21","1,5"
2017-08-14,8,O.C. denso BTZ,"354,47","31,39",0,"323,08","1,14"
2017-08-21,1,Benzina,"1.499,35","728,4","270,37","500,58","0,84"
2017-08-21,2,Gasolio auto,"1.354,98","617,4","244,34","493,24","1,23"
2017-08-21,5,GPL,"622,62","147,27","112,28","363,07","4,53"
2017-08-21,3,Gasolio riscaldamento,"1.122,24","403,21","202,37","516,66","-2,46"
2017-08-21,6,O.C. fluido BTZ,"750,23","166,84","68,2","515,19","-5,52"
2017-08-21,8,O.C. denso BTZ,"348,4","31,39",0,"317,01","-6,07"
2017-08-28,1,Benzina,"1.499,3","728,4","270,37","500,53","-0,05"
2017-08-28,2,Gasolio auto,"1.353,9","617,4","244,15","492,35","-1,08"
2017-08-28,5,GPL,"622,54","147,27","112,26","363,01","-0,08"
2017-08-28,3,Gasolio riscaldamento,"1.125,36","403,21","202,93","519,22","3,12"
2017-08-28,6,O.C. fluido BTZ,"753,38","166,84","68,49","518,05","3,15"
2017-08-28,8,O.C. denso BTZ,"352,74","31,39",0,"321,35","4,34"
2017-09-04,1,Benzina,"1.508,66","728,4","272,05","508,21","9,36"
2017-09-04,2,Gasolio auto,"1.358,52","617,4","244,98","496,14","4,62"
2017-09-04,5,GPL,"623,59","147,27","112,45","363,87","1,05"
2017-09-04,3,Gasolio riscaldamento,"1.140,83","403,21","205,72","531,9","15,47"
2017-09-04,6,O.C. fluido BTZ,"761,5","166,84","69,23","525,43","8,12"
2017-09-04,8,O.C. denso BTZ,"356,77","31,39",0,"325,38","4,03"
2017-09-11,1,Benzina,"1.523,42","728,4","274,72","520,3","14,76"
2017-09-11,2,Gasolio auto,"1.368,86","617,4","246,84","504,62","10,34"
2017-09-11,5,GPL,"636,16","147,27","114,72","374,17","12,57"
2017-09-11,3,Gasolio riscaldamento,"1.148,95","403,21","207,19","538,55","8,12"
2017-09-11,6,O.C. fluido BTZ,"763,92","166,84","69,45","527,63","2,42"
2017-09-11,8,O.C. denso BTZ,"359,64","31,39",0,"328,25","2,87"
2017-09-18,1,Benzina,"1.524,96","728,4","274,99","521,57","1,54"
2017-09-18,2,Gasolio auto,"1.375,48","617,4","248,04","510,04","6,62"
2017-09-18,5,GPL,"643,15","147,27","115,98","379,9","6,99"
2017-09-18,3,Gasolio riscaldamento,"1.156,86","403,21","208,61","545,04","7,91"
2017-09-18,6,O.C. fluido BTZ,"768,97","166,84","69,91","532,22","5,05"
2017-09-18,8,O.C. denso BTZ,"366,49","31,39",0,"335,1","6,85"
2017-09-25,1,Benzina,"1.521,54","728,4","274,38","518,76","-3,42"
2017-09-25,2,Gasolio auto,"1.373,24","617,4","247,63","508,21","-2,24"
2017-09-25,5,GPL,644,"147,27","116,13","380,6","0,85"
2017-09-25,3,Gasolio riscaldamento,"1.165,83","403,21","210,23","552,39","8,97"
2017-09-25,6,O.C. fluido BTZ,"771,32","166,84","70,12","534,36","2,35"
2017-09-25,8,O.C. denso BTZ,"370,57","31,39",0,"339,18","4,08"
2017-10-02,1,Benzina,"1.525,48","728,4","275,09","521,99","3,94"
2017-10-02,2,Gasolio auto,"1.382,85","617,4","249,37","516,08","9,61"
2017-10-02,5,GPL,"645,14","147,27","116,34","381,53","1,14"
2017-10-02,3,Gasolio riscaldamento,"1.166,95","403,21","210,43","553,31","1,12"
2017-10-02,6,O.C. fluido BTZ,"744,66","166,84","67,7","510,12","-26,66"
2017-10-02,8,O.C. denso BTZ,"379,71","31,39",0,"348,32","9,14"
2017-10-09,1,Benzina,"1.525,77","728,4","275,14","522,23","0,29"
2017-10-09,2,Gasolio auto,"1.384,77","617,4","249,71","517,66","1,92"
2017-10-09,5,GPL,"650,63","147,27","117,33","386,03","5,49"
2017-10-09,3,Gasolio riscaldamento,"1.165,88","403,21","210,24","552,43","-1,07"
2017-10-09,6,O.C. fluido BTZ,"766,29","166,84","69,66","529,79","21,63"
2017-10-09,8,O.C. denso BTZ,"381,53","31,39",0,"350,14","1,82"
2017-10-16,1,Benzina,"1.524,14","728,4","274,84","520,9","-1,63"
2017-10-16,2,Gasolio auto,"1.382,78","617,4","249,35","516,03","-1,99"
2017-10-16,5,GPL,"653,62","147,27","117,87","388,48","2,99"
2017-10-16,3,Gasolio riscaldamento,1.158,"403,21","208,82","545,97","-7,88"
2017-10-16,6,O.C. fluido BTZ,"765,65","166,84","69,6","529,21","-0,64"
2017-10-16,8,O.C. denso BTZ,"379,07","31,39",0,"347,68","-2,46"
2017-10-23,1,Benzina,"1.523,78","728,4","274,78","520,6","-0,36"
2017-10-23,2,Gasolio auto,"1.388,46","617,4","250,38","520,68","5,68"
2017-10-23,5,GPL,"661,79","147,27","119,34","395,18","8,17"
2017-10-23,3,Gasolio riscaldamento,"1.157,35","403,21","208,7","545,44","-0,65"
2017-10-23,6,O.C. fluido BTZ,"732,95","166,84","66,63","499,48","-32,7"
2017-10-23,8,O.C. denso BTZ,"379,26","31,39",0,"347,87","0,19"
2017-10-30,1,Benzina,"1.524,24","728,4","274,86","520,98","0,46"
2017-10-30,2,Gasolio auto,"1.390,36","617,4","250,72","522,24","1,9"
2017-10-30,5,GPL,"665,08","147,27","119,93","397,88","3,29"
2017-10-30,3,Gasolio riscaldamento,"1.174,02","403,21","211,71","559,1","16,67"
2017-10-30,6,O.C. fluido BTZ,"734,42","166,84","66,77","500,81","1,47"
2017-10-30,8,O.C. denso BTZ,"382,53","31,39",0,"351,14","3,27"
2017-11-06,1,Benzina,"1.532,9","728,4","276,42","528,08","8,66"
2017-11-06,2,Gasolio auto,"1.401,76","617,4","252,78","531,58","11,4"
2017-11-06,5,GPL,"665,23","147,27","119,96",398,"0,15"
2017-11-06,3,Gasolio riscaldamento,"1.182,1","403,21","213,17","565,72","8,08"
2017-11-06,6,O.C. fluido BTZ,744,"166,84","67,64","509,52","9,58"
2017-11-06,8,O.C. denso BTZ,"400,51","31,39",0,"369,12","17,98"
2017-11-13,1,Benzina,"1.544,13","728,4","278,45","537,28","11,23"
2017-11-13,2,Gasolio auto,"1.413,62","617,4","254,92","541,3","11,86"
2017-11-13,5,GPL,"665,37","147,27","119,98","398,12","0,14"
2017-11-13,3,Gasolio riscaldamento,"1.203,44","403,21","217,01","583,22","21,34"
2017-11-13,6,O.C. fluido BTZ,"765,1","166,84","69,55","528,71","21,1"
2017-11-13,8,O.C. denso BTZ,"418,38","31,39",0,"386,99","17,87"
2017-11-20,1,Benzina,"1.547,8","728,4","279,11","540,29","3,67"
2017-11-20,2,Gasolio auto,"1.417,31","617,4","255,58","544,33","3,69"
2017-11-20,5,GPL,"666,08","147,27","120,11","398,7","0,71"
2017-11-20,3,Gasolio riscaldamento,"1.201,85","403,21","216,73","581,91","-1,59"
2017-11-20,6,O.C. fluido BTZ,"757,64","166,84","68,88","521,92","-7,46"
2017-11-20,8,O.C. denso BTZ,"401,33","31,39",0,"369,94","-17,05"
2017-11-27,1,Benzina,"1.545,64","728,4","278,72","538,52","-2,16"
2017-11-27,2,Gasolio auto,"1.414,88","617,4","255,14","542,34","-2,43"
2017-11-27,5,GPL,"666,17","147,27","120,13","398,77","0,09"
2017-11-27,3,Gasolio riscaldamento,"1.205,17","403,21","217,33","584,63","3,32"
2017-11-27,6,O.C. fluido BTZ,"759,25","166,84","69,02","523,39","1,61"
2017-11-27,8,O.C. denso BTZ,"400,89","31,39",0,"369,5","-0,44"
2017-12-04,1,Benzina,"1.545,84","728,4","278,76","538,68","0,2"
2017-12-04,2,Gasolio auto,"1.415,73","617,4","255,3","543,03","0,85"
2017-12-04,5,GPL,"667,13","147,27","120,3","399,56","0,96"
2017-12-04,3,Gasolio riscaldamento,"1.204,31","403,21","217,17","583,93","-0,86"
2017-12-04,6,O.C. fluido BTZ,"757,33","166,84","68,85","521,64","-1,92"
2017-12-04,8,O.C. denso BTZ,"399,74","31,39",0,"368,35","-1,15"
2017-12-11,1,Benzina,"1.543,57","728,4","278,35","536,82","-2,27"
2017-12-11,2,Gasolio auto,"1.413,31","617,4","254,86","541,05","-2,42"
2017-12-11,5,GPL,"671,64","147,27","121,12","403,25","4,51"
2017-12-11,3,Gasolio riscaldamento,"1.203,33","403,21","216,99","583,13","-0,98"
2017-12-11,6,O.C. fluido BTZ,"752,62","166,84","68,42","517,36","-4,71"
2017-12-11,8,O.C. denso BTZ,"388,54","31,39",0,"357,15","-11,2"
2017-12-18,1,Benzina,"1.549,32","728,4","279,39","541,53","5,75"
